_id,additional,firstName,lastName,role,fullName,occupation
651691d696c724dc0090cfad,,Heinrich,Schmidt,Am Flügel,Heinrich Schmidt,Schauspieler
6504166ba47588ad6024af2a,1797-1866,Josef,Schmidt,Lucianus,Josef Schmidt,Schauspieler
6504166ba47588ad6024af31,"Autor, 1891-1963",Wilhelm,Schmidt,,Wilhelm Schmidt,Schauspieler
6504166ba47588ad6024b553,,Carl Friedrich,Schmidt,"Lucianus, Neffe des Herzogs",Carl Friedrich Schmidt,Schauspieler
65f9db99b89ac970dd04ead3,,Herr,Schmidtmann,Harrison,Herr Schmidtmann,Schauspieler
6504166ba47588ad6024af40,,Demoiselle,Schmierer,"Hanah, ihr Mädchen",Demoiselle Schmierer,Schauspieler
6504166ba47588ad6024af44,,Dr. Iwan,Schmith,Regie,Dr. Iwan Schmith,Schauspieler
6504166ba47588ad6024af50,1890-1968,Otto,Schmöle,Der Doktor,Otto Schmöle,Schauspieler
6504166ba47588ad6024af55,,Lizzi,Schneck,5. Mädchen,Lizzi Schneck,Schauspieler
6504166ba47588ad6024af57,,Karoline,Schneeberger,"Ernestine, ihr Kammermädchen",Karoline Schneeberger,Schauspieler
6504166ba47588ad6024af56,1843-1898,Helene,Schneeberger,"Ernestine, ihr Kammermädchen",Helene Schneeberger,Schauspieler
6504166ba47588ad6024af61,,Emil,Schneider,Bolz,Emil Schneider,Schauspieler
6504166ba47588ad6024af62,,Fräulein,Schneider,Chor der Mädchen,Fräulein Schneider,Schauspieler
6504166ba47588ad6024be96,,Karl,Schneider,Bühnenbild,Karl Schneider,Schauspieler
6504166ba47588ad6024b892,,Arthur,Schnitzler,,Arthur Schnitzler,Schauspieler
6504166ba47588ad6024af59,1787-1857,Wenzel,Scholz,Stauffacher,Wenzel Scholz,Schauspieler
6504166ba47588ad6024b894,,August,Scholz,Deutsch,August Scholz,Schauspieler
6504166ba47588ad6024af52,,Auguste,Scholz,"Maria, Götzens Schwester",Auguste Scholz,Schauspieler
6504166ba47588ad6024af53,,Emilie,Scholz,Katharina,Emilie Scholz,Schauspieler
66a3c51f83f66cc3693ce48c,,Alfred,Schraml,Ein Dichter,Alfred Schraml,Schauspieler
6504166ba47588ad6024af75,,Karl,Schraml (Schramml),Hans,Karl Schraml (Schramml),Schauspieler
6504166ba47588ad6024af7a,1855-1940,Katharina,Schratt,"Cécile, dessen Frau",Katharina Schratt,Schauspieler
6504166ba47588ad6024af65,,Peter,Schratt,Joseph,Peter Schratt,Schauspieler
6504166ba47588ad6024af66,,Inge,Schrecker,Annelieses Sternchen,Inge Schrecker,Schauspieler
6504166ba47588ad6024af67,,Carl,Schreiber,2. Diener,Carl Schreiber,Schauspieler
6504166ba47588ad6024af68,,Gertrude,Schreiner,Ewald,Gertrude Schreiner,Schauspieler
6504166ba47588ad6024af69,"1854-1942, Hofschauspieler",Jakob,Schreiner,"Horatio, Hamlets Freund",Jakob Schreiner,Schauspieler
69120412dd3949980ba0dc08,,Warner,Schreiner,Bystander,Warner Schreiner,Schauspieler
6504166ba47588ad6024af6f,1904-1991,Liselotte,Schreiner,Dona Musica,Liselotte Schreiner,Schauspieler
6504166ba47588ad6024b89b,"Pseud. West, Carl August",Joseph,Schreyvogel,Bearbeitung,Joseph Schreyvogel,Schauspieler
6504166ba47588ad6024b89c,,Friedrich,Schreyvogl,ERNST LOTHAR,Friedrich Schreyvogl,Schauspieler
6504166ba47588ad6024af7e,,Ernst,Schröder,"Wilfred, ein Freund",Ernst Schröder,Schauspieler
6504166ba47588ad6024af7d,1806-1887,Betty,Schröder,"Babet, seine Tochter",Betty Schröder,Schauspieler
6504166ba47588ad6024af7c,1810-1874,Auguste,Schröder,Christine,Auguste Schröder,Schauspieler
6504166ba47588ad6024af84,,Friedrich Ludwig,Schröder,Bearbeitung,Friedrich Ludwig Schröder,Schauspieler
6504166ba47588ad6024af9a,,Benjamin,Schubert,Verwandte des Karkhan,Benjamin Schubert,Schauspieler
65a9886a4cfe378558fbfe35,,Franz,Schubert,Musik,Franz Schubert,Schauspieler
651691d696c724dc0090cfc5,,Franz Peter,Schubert,Verwandte,Franz Peter Schubert,Schauspieler
667009efde0d61d6704ea6c4,1899,Herr,Schubert,Verwandte des Karkhan,Herr Schubert,Schauspieler
6504166ba47588ad6024af80,,Laura,Schuberth,"Benjamine, dessen Tochter",Laura Schuberth,Schauspieler
665ecbbbf11595c1239e0b24,,Herr,Schuberth,Verwandte des Karthan,Herr Schuberth,Schauspieler
6504166ba47588ad6024af8f,,Regina,Schuller,Cäcilie,Regina Schuller,Schauspieler
6504166ba47588ad6024af98,Stadttheater zu Hamburg,Rosa von,Schultzendorff,"Ulrike, seine Tochter",Rosa von Schultzendorff,Schauspieler
6504166ba47588ad6024afa2,,Herr,Schulz,Bernardo,Herr Schulz,Schauspieler
6504166ba47588ad6024af99,1900-1929,Antonie,Schulz,"Mad. Pavoni, eine Tänzerin",Antonie Schulz,Schauspieler
6504166ba47588ad6024afa0,,August,Schulz,"Curio, Kavalier des Herzogs",August Schulz,Schauspieler
6504166ba47588ad6024afae,,Friedel,Schuster,Sybil Hull,Friedel Schuster,Schauspieler
6504166ba47588ad6024bc27,,Werner,Schwab,,Werner Schwab,Schauspieler
6504166ba47588ad6024afa5,"verehl. Lisatz, 1909-1936",Käthe,Schwab,Die Hausfrau,Käthe Schwab,Schauspieler
6504166ba47588ad6024afa8,1937 als Gast,Ellen,Schwannecke,"Rautendelein, ein elbisches Wesen",Ellen Schwannecke,Schauspieler
650c2714f3fbb1ad9d22e790,,Viktor,Schwanneke,Von Feldt,Viktor Schwanneke,Schauspieler
6504166ba47588ad6024afb3,,Karl,Schwarz,Diener des Marschalls,Karl Schwarz,Schauspieler
6504166ba47588ad6024afaa,,Adolf,Schwarz,Ein Arbeiter,Adolf Schwarz,Schauspieler
6504166ba47588ad6024afc5,,Heinrich,Schweiger,"Imre Madách: ""Die Tragödoe des Menschen"" Vier Szenen. Mit",Heinrich Schweiger,Schauspieler
6504166ba47588ad6024afc6,1836-1894,Christine,Schweigert,Gertrude,Christine Schweigert,Schauspieler
6504166ba47588ad6024afc7,,Pauline,Schweighofer,Vilma,Pauline Schweighofer,Schauspieler
6504166ba47588ad6024b564,,Fritz,Schwiefert,,Fritz Schwiefert,Schauspieler
6504166ba47588ad6024afd3,1937,Teddy,Schwinner,Peterchens Sternchen,Teddy Schwinner,Schauspieler
6504166ba47588ad6024aee3,,Lina,Schäfer,Viola,Lina Schäfer,Schauspieler
651691d696c724dc0090cf97,,Florian,Schäfer,Viola,Florian Schäfer,Schauspieler
663fbb882ab4d9095f3c9932,vom Hoftheater zu Cassel,Frln.,Schäfer,"Johanna, seine Tochter",Frln. Schäfer,Schauspieler
6504166ba47588ad6024aee7,1889-1892,Lothar,Schäffer,Ein Gärtner,Lothar Schäffer,Schauspieler
6504166ba47588ad6024af4a,,Charlotte,Schöffel,"Ernst, deren Kind",Charlotte Schöffel,Schauspieler
6504166ba47588ad6024af5e,,Leopold,Schönberger,2. Bürger,Leopold Schönberger,Schauspieler
6504166ba47588ad6024af60,1836-1902,Hermann,Schöne,Rat Zabern,Hermann Schöne,Schauspieler
6504166ba47588ad6024af64,"1826-1903, Hofschauspielerin, geb. Neumann",Louise,Schönfeld,"Die Rätin, seine Frau",Louise Schönfeld,Schauspieler
65688ab40080658502198906,,Karl,Schönherr,,Karl Schönherr,Schauspieler
6504166ba47588ad6024af6b,,Elise,Schönhoff,Ida,Elise Schönhoff,Schauspieler
6504166ba47588ad6024af6c,,Alexis,Schönlank,Lucianus,Alexis Schönlank,Schauspieler
66488cfa2ab4d9095ff707eb,Gast aus Berlin,Clara,Schüler,"Jeanne, ihre Tochter",Clara Schüler,Schauspieler
6504166ba47588ad6024b55d,,Adolf,Schütz,,Adolf Schütz,Schauspieler
6504166ba47588ad6024afb9,1750-1800,Friedrich Wilhelm,Schütz,Marinelli,Friedrich Wilhelm Schütz,Schauspieler
6504166ba47588ad6024afa4,1927-1932,Friedrich,Schütze,Haltefest ,Friedrich Schütze,Schauspieler
6504166ba47588ad6024b566,,Augustin Eugène,Scribe,,Augustin Eugène Scribe,Schauspieler
691204fedd3949980ba0dc2a,,Helen,Seamon,Children,Helen Seamon,Schauspieler
6504166ba47588ad6024afd9,1830-1897,Marie,Seebach,Virginie von Blossac,Marie Seebach,Schauspieler
663a24b82ab4d9095f11f337,vom Stadttheater zu Hamburg,Frln.,Seebach,"Ophelia, Tochter des Polonius",Frln. Seebach,Schauspieler
6504166ba47588ad6024afbd,,Wilhelmine,Seebach,"Klärchen, Egmonts Geliebte",Wilhelmine Seebach,Schauspieler
6504166ba47588ad6024afc9,,Karl,Seibold,Ein Arbeiter,Karl Seibold,Schauspieler
6504166ba47588ad6024afcc,,Alma,Seidler,Es lesen,Alma Seidler,Schauspieler
6504166ba47588ad6024afd8,,Karoline,Seitler,Jeanne,Karoline Seitler,Schauspieler
6504166ba47588ad6024afe8,,Fräulein,Semler,Amalie von Edelreich,Fräulein Semler,Schauspieler
6611b0e921b0fcd2e6f1798a,,Herr,Sendelmann,Horatio,Herr Sendelmann,Schauspieler
6504166ba47588ad6024afea,1874-1941,Tini,Senders,Altes Weib,Tini Senders,Schauspieler
6504166ba47588ad6024afdc,1872-1946,Armin,Seydelmann,Plakatfiguren,Armin Seydelmann,Schauspieler
653f81e20080658502974af3,,Ignaz Ritter von,Seyfried,Musik,Ignaz Ritter von Seyfried,Schauspieler
6504166ba47588ad6024b572,,William,Shakespeare,,William Shakespeare,Schauspieler
66cd88c4e2524e48ba3f9b7c,,Bernard,Shaw,,Bernard Shaw,Schauspieler
69120b30dd3949980ba24db1,,Patty,Siddons,Children,Patty Siddons,Schauspieler
6504166ba47588ad6024afe7,1872-1953,Hans,Siebert,Regie,Hans Siebert,Schauspieler
6504166ba47588ad6024aff3,1899-1965,Reinhold,Siegert,Scheremtjew,Reinhold Siegert,Schauspieler
6504166ba47588ad6024b8a5,Pseud. f. Geza Silberer,,Sil-Vara,, Sil-Vara,Schauspieler
6504166ba47588ad6024affe,,Julius,Simon,Odoardo,Julius Simon,Schauspieler
6504166ba47588ad6024b011,1909-1961,Albin,Skoda,"SIEBZIG JAHRE IN SIEBEN MINUTEN oder DER RHYTHMUS EINES LEBENS. das letzte Kapitel aus der soebenerschienenen Selbstbiographie ""Das Wunder des Überlebens""",Albin Skoda,Schauspieler
6504166ba47588ad6024affd,,Gustav,Slanar,"Laurent, Diener",Gustav Slanar,Schauspieler
66603b7af11595c123a89dcf,,Gisela,Smeschkall,Page,Gisela Smeschkall,Schauspieler
6504166ba47588ad6024b00e,Lore,Eleonore,Solvis,"Amalie, seine Tochter",Eleonore Solvis,Schauspieler
6504166ba47588ad6024b00f,"1852-1913, Hofschauspieler",Rudolf,Sommer,Marcellus,Rudolf Sommer,Schauspieler
6504166ba47588ad6024b8b0,1834-1909,Adolf,Sonnenthal,"Baron Ringelstern, Gutsbesitzer",Adolf Sonnenthal,Schauspieler
6504166ba47588ad6024b8b3,,,Sophokles,, Sophokles,Schauspieler
6504166ba47588ad6024b027,,Georg,Soulek,Regieassistenz,Georg Soulek,Schauspieler
6504166ba47588ad6024bc47,,Hilde,Spiel,Eleonore,Hilde Spiel,Schauspieler
6504166ba47588ad6024b02f,1883-1896,Melanie,Spielmann,Mädchen,Melanie Spielmann,Schauspieler
6504166ba47588ad6024b032,,Henriette,Spiller,Fritz,Henriette Spiller,Schauspieler
66cf5439ee1bc6f9d4b51495,,Walter,Stadler,Beleuchtungseinrichtung,Walter Stadler,Schauspieler
6504166ba47588ad6024b021,1937-1937,Hans,Stahl,Chor der Burschen,Hans Stahl,Schauspieler
67c1844930450db5f64effef,,Emil,Staiger,mit,Emil Staiger,Schauspieler
690c606b52365fce4c987f58,,John,Standing,"Verwandte von Titus, Priester, Richter, Soldaten, Jäger, Bürger und Goten",John Standing,Schauspieler
6504166ba47588ad6024b026,,Christian,Stange,Ein stummer Sänger,Christian Stange,Schauspieler
6504166ba47588ad6024b033,,TraudI,Stark,Pepi,TraudI Stark,Schauspieler
654cfb9f0080658502b19d01,,,Statistin,Belinde, Statistin,Schauspieler
651691d696c724dc0090ca7e,,Edd,Stavjanik (Sztajovanik),Polizeisergeant,Edd Stavjanik (Sztajovanik),Schauspieler
654aa1840080658502b03b16,,Karoline (Caroline),"Steger (Stoeger, Steeger)",Fritz,"Karoline (Caroline) Steger (Stoeger, Steeger)",Schauspieler
6504166ba47588ad6024b054,1771-1820,Matthäus,Stegmayer,Friesshardt,Matthäus Stegmayer,Schauspieler
6504166ba47588ad6024b03c,1744-1779,Konrad,Steigentesch,Sternhof,Konrad Steigentesch,Schauspieler
6504166ba47588ad6024b57b,,Irma,Stein,Deutsche Bearbeitung,Irma Stein,Schauspieler
6504166ba47588ad6024b03d,,Carl,Stein,Francisco,Carl Stein,Schauspieler
6504166ba47588ad6024b049,,Hertha,Stein,Mademoiselle Hélouin,Hertha Stein,Schauspieler
6739f31a8ed6d6efd2355b5d,,Frl.,Stein,Gülnare,Frl. Stein,Schauspieler
6504166ba47588ad6024b045,,Hedwig,Stein,Viola,Hedwig Stein,Schauspieler
658f087c51cd38b410089d5b,,Fred,Steinbacher,Gartenknecht,Fred Steinbacher,Schauspieler
6651f1272ab4d9095f2fc1b7,,Herr,Steinbauer,Ausrufer,Herr Steinbauer,Schauspieler
6504166ba47588ad6024b05e,"Bearb., Autor",Alexander,Steinbrecher,Musik,Alexander Steinbrecher,Schauspieler
6504166ba47588ad6024b050,1897-1974,Felix,Steinböck,"Aus Gesprächen Tagores mit Albert Einstein, Romain Rolland, H. G. Wells",Felix Steinböck,Schauspieler
6504166ba47588ad6024b05f,,Bernd,Steiner,Bühnenbild,Bernd Steiner,Schauspieler
6504166ba47588ad6024beba,,A. Christian,Steiof,Kostüme,A. Christian Steiof,Schauspieler
671613801154ae2a37b101c5,,Moana,Stemberger,Kostüme,Moana Stemberger,Schauspieler
6504166ba47588ad6024b066,1960-1971,Wolfgang,Stendar,Vasanta,Wolfgang Stendar,Schauspieler
6504166ba47588ad6024b069,,Lilly,Stepanek,"Alitta, dessen Urenkelin",Lilly Stepanek,Schauspieler
652e30a9e6964d9d939ca318,1733-1798,"Christian Gottlieb, d.Ä.",Stephanie,Deutsch,"Christian Gottlieb, d.Ä. Stephanie",Schauspieler
6504166ba47588ad6024b580,1741-1800,"Johann Gottlieb, d.J.",Stephanie,Rode,"Johann Gottlieb, d.J. Stephanie",Schauspieler
6504166ba47588ad6024b056,1751-1802,Anna Maria,Stephanie,Frau von Sternhof,Anna Maria Stephanie,Schauspieler
690c5fb252365fce4c987e3e,,Patrick,Stephens,Dritter Gote,Patrick Stephens,Schauspieler
6504166ba47588ad6024b05c,,Theodor,Sternberger,4. Freiwilliger,Theodor Sternberger,Schauspieler
6504166ba47588ad6024bc56,,Carl,Sternheim,,Carl Sternheim,Schauspieler
6504166ba47588ad6024b06b,,Lina,Stettner,Diane von Saintrailles,Lina Stettner,Schauspieler
6504166ba47588ad6024b06c,geb. Crelinger,Auguste,Stich,Donna Diana,Auguste Stich,Schauspieler
660ac05b21b0fcd2e642908e,1826,Mad.,Stich,Donna Diana,Mad. Stich,Schauspieler
6504166ba47588ad6024b070,,Wilhelm,Stich,Perin,Wilhelm Stich,Schauspieler
6504166ba47588ad6024b075,1749-1783,Franz Ludwig Sebastian,Stierle,Morgenau,Franz Ludwig Sebastian Stierle,Schauspieler
6504166ba47588ad6024b07a,1758-1799,Marie Henriette Wilhelmine,Stierle,Rosa,Marie Henriette Wilhelmine Stierle,Schauspieler
6504166ba47588ad6024b585,,Karl von,Stigler,,Karl von Stigler,Schauspieler
6504166ba47588ad6024b081,1921-1928,Senta,Stillmark,Drittes Sternchen,Senta Stillmark,Schauspieler
6504166ba47588ad6024b08b,als Gast,Marie,Stolte,Johanna,Marie Stolte,Schauspieler
658f02b451cd38b410089b43,1874-1950,Otto,Storm,Rechtsanwalt,Otto Storm,Schauspieler
6504166ba47588ad6024b091,,Friedrich,Stoss,Freiwillige,Friedrich Stoss,Schauspieler
6504166ba47588ad6024b079,,Friedrich,Strampfer,Gomez,Friedrich Strampfer,Schauspieler
6504166ba47588ad6024b07e,1825-1892,Marie,"Strassmann (Straßmann, auch Straßmann-Damböck))",Madame Michaud,"Marie Strassmann (Straßmann, auch Straßmann-Damböck))",Schauspieler
6504166ba47588ad6024b085,1868-1938,Fritz,Strassni,Erster Gast,Fritz Strassni,Schauspieler
6504166ba47588ad6024b08d,1864-1937,Julius,Strebinger,König,Julius Strebinger,Schauspieler
6716137e1154ae2a37b10089,,Catrin,Striebeck,Zweiter Bahnbeamter,Catrin Striebeck,Schauspieler
6504166ba47588ad6024b097,,Albert,Stritt,Egmont,Albert Stritt,Schauspieler
671613801154ae2a37b101c2,,Tom,Stromberg,basierend auf einer Idee von,Tom Stromberg,Schauspieler
6504166ba47588ad6024b0a7,,Amalie,Stubenrauch,"Donna Diana, Erbprinzessin",Amalie Stubenrauch,Schauspieler
6504166ba47588ad6024b58e,,Eugen von,Stubenrauch,Kostüme,Eugen von Stubenrauch,Schauspieler
6504166ba47588ad6024b0a8,,Philipp von,Stubenrauch,Kostüme,Philipp von Stubenrauch,Schauspieler
66103b3421b0fcd2e687a10f,königl. Würtembergische Hofschauspielerin,Mlle.,Stubenrauch,Donna Diana,Mlle. Stubenrauch,Schauspieler
6504166ba47588ad6024b0aa,,Theodor,Stumpfe,Fehmrichter,Theodor Stumpfe,Schauspieler
6504166ba47588ad6024bc65,,Vera,Sturm,Kostüme,Vera Sturm,Schauspieler
6504166ba47588ad6024b020,,Eugen,Stägemann (Stegemann),Egmont,Eugen Stägemann (Stegemann),Schauspieler
6504166ba47588ad6024b03b,1937,Herr,Stätter,Chor der Burschen,Herr Stätter,Schauspieler
6504166ba47588ad6024b040,1882-1917,Paul,Stätter,Kempe,Paul Stätter,Schauspieler
6504166ba47588ad6024b041,1843-1913,Philipp,Stätter,Cleanthe,Philipp Stätter,Schauspieler
6664befcde0d61d670d6ca3e,,S.,Sulzer,Gesang,S. Sulzer,Schauspieler
6562176d0080658502cf3a86,,Julius,Sulzer,Musik,Julius Sulzer,Schauspieler
6504166ba47588ad6024b0a3,,Sonja,Sutter,Aus den Essays: Ein Dirigent,Sonja Sutter,Schauspieler
6504166ba47588ad6024b0b1,1872-1921,Margarethe,Swoboda,Benjamine,Margarethe Swoboda,Schauspieler
6504166ba47588ad6024b0b2,,Marie,Swoboda,Katharina von Rosen,Marie Swoboda,Schauspieler
6504166ba47588ad6024b0b0,,Josef Wilhelm,Swoboda,Berg,Josef Wilhelm Swoboda,Schauspieler
66c0f4be797f4aaa6ad1a304,,Janusz,Sykutera,Albin,Janusz Sykutera,Schauspieler
6504166ba47588ad6024b568,,Michel-Jean,Sédaine,,Michel-Jean Sédaine,Schauspieler
6504166ba47588ad6024b0ba,,Auguste,Taglioni,"Nelli, seine Nichte und Mündel",Auguste Taglioni,Schauspieler
67bdc1d230450db5f640c017,,Rabindranath,Tagore,,Rabindranath Tagore,Schauspieler
660d9d8f21b0fcd2e6eb8f5c,Vater,Herr,Teimer,Lisle,Herr Teimer,Schauspieler
6504166ba47588ad6024b0d2,,Caroline,Teimer (Theimer),Marie,Caroline Teimer (Theimer),Schauspieler
6504166ba47588ad6024b0b7,,Michael,Tellering,Raphael,Michael Tellering,Schauspieler
6504166ba47588ad6024b0c0,,Ruth,Teschenbruck,Nadine v. Pontbrisson,Ruth Teschenbruck,Schauspieler
6504166ba47588ad6024b0c5,1752-1784,Maria Antonie,Teutscher,"Olivie, deren Stieftochter",Maria Antonie Teutscher,Schauspieler
6504166ba47588ad6024b0cd,,Wolfgang,Thaller,Bahnhofkellner,Wolfgang Thaller,Schauspieler
6504166ba47588ad6024b0cc,1854-1951,Willy,Thaller,"Matthias Gunglbauer, Wegmacher",Willy Thaller,Schauspieler
6504166ba47588ad6024b0d3,,Louise,Theisen,"Jane Eyre, eine Waise",Louise Theisen,Schauspieler
6504166ba47588ad6024b0d5,1937-1938,Lisa,Thenen,Hannerl,Lisa Thenen,Schauspieler
6504166ba47588ad6024b0df,,Hermann,Thimig,Lyrik und Prosa. Es lesen,Hermann Thimig,Schauspieler
6504166ba47588ad6024b0de,1889-1974,Helene,Thimig,"Dramaturgisches, Aphorismen, Gedichte",Helene Thimig,Schauspieler
6504166ba47588ad6024b0dd,,Hans,Thimig,1. Totengräber,Hans Thimig,Schauspieler
6504166ba47588ad6024b0e0,1854-1944,Hugo,Thimig,Carlo,Hugo Thimig,Schauspieler
6504166ba47588ad6024b8db,,Ludwig,Thoma,,Ludwig Thoma,Schauspieler
69120644dd3949980ba0dc5b,,Alice,Thompson,Refugees and Conveeners,Alice Thompson,Schauspieler
658f014251cd38b410089abe,1936-1938,Inge,Thorsch,"Anneliese, das Kind",Inge Thorsch,Schauspieler
690c5e4852365fce4c987924,,Frank,Thring,"Saturninus, der Sohn des vormaligen Kaisers von Rom",Frank Thring,Schauspieler
6504166ba47588ad6024b0e4,,Herr E.,Thürnagel,Langsalm,Herr E. Thürnagel,Schauspieler
6504166ba47588ad6024b8df,,Dorothea,Tieck,Deutsch,Dorothea Tieck,Schauspieler
6504166ba47588ad6024b0e8,1966-1968,Franziska (Francis),Tilden,Engel,Franziska (Francis) Tilden,Schauspieler
654cfd1b0080658502b19d64,,Anton Emil,Titl,Musik,Anton Emil Titl,Schauspieler
6504166ba47588ad6024b594,,Leo,Tolstoi,,Leo Tolstoi,Schauspieler
6504166ba47588ad6024b0f9,,Margarethe,Tondeur,"Benjamine, dessen Tochter",Margarethe Tondeur,Schauspieler
6504166ba47588ad6024b101,,Hans,Totzauer,Musik,Hans Totzauer,Schauspieler
651691d696c724dc0090d038,,Gilbert,Trefzger,2. Totengräber,Gilbert Trefzger,Schauspieler
6504166ba47588ad6024b107,,Marie,Trentin,Dritte Dame,Marie Trentin,Schauspieler
6504166ba47588ad6024b0fa,1862-1910,Sofie,Tressler,"Marguérite, ihre Tochter",Sofie Tressler,Schauspieler
6504166ba47588ad6024b0f5,1871-1965,Otto,Tressler,Zwei Totengräber,Otto Tressler,Schauspieler
651691d696c724dc0090cb19,,Alfred,Tressler,Schufterle,Alfred Tressler,Schauspieler
6504166ba47588ad6024b0fc,,Ferdinand,Treuring,Etienne,Ferdinand Treuring,Schauspieler
6504166ba47588ad6024b0ff,1966-1969,Heinz,Trixner,Gabriel,Heinz Trixner,Schauspieler
6504166ba47588ad6024b104,,Alexander,Trojan,General,Alexander Trojan,Schauspieler
6504166ba47588ad6024b10a,,Margot,Trooger,"Dorli, seine Frau",Margot Trooger,Schauspieler
6504166ba47588ad6024b10d,,Rolf,Truxa,"Hansel, Valentins Kind",Rolf Truxa,Schauspieler
6504166ba47588ad6024bed3,,Ilse,Träbing,Kostüme,Ilse Träbing,Schauspieler
6504166ba47588ad6024b111,"1848-1929, Hofschauspieler",Dr. Rudolf,Tyrolt,August,Dr. Rudolf Tyrolt,Schauspieler
65917acf51cd38b41014af9e,,Reginald,Tögl (Toegl),Hansel,Reginald Tögl (Toegl),Schauspieler
653d805b00806585028eabd8,,Karl,Töpfer,,Karl Töpfer,Schauspieler
653e3d15008065850292c403,,Dr. Carl (Karl),Töpfer,Fritz,Dr. Carl (Karl) Töpfer,Schauspieler
667e63696bf80e1c7670a6ba,,Bruno,Uher,Am Doppelflügel,Bruno Uher,Schauspieler
664512f92ab4d9095f8b5576,,Wilhelmine,Ullmaier,Adele,Wilhelmine Ullmaier,Schauspieler
6504166ba47588ad6024b123,,Wilhelmine,Ullmayer (Ullmaier),"Adele, ein Kind von 8 Jahren",Wilhelmine Ullmayer (Ullmaier),Schauspieler
6504166ba47588ad6024b116,,Maria Josefa,Unger,"Bianca, Oliviens Hofmeisterinn",Maria Josefa Unger,Schauspieler
6504166ba47588ad6024b119,,Karl,Unzelmann,"Perin, Sekretär und Vertrauter der Prinzessin",Karl Unzelmann,Schauspieler
6504166ba47588ad6024b117,verehel. Wagner,Bertha,Unzelmann,Orsina,Bertha Unzelmann,Schauspieler
653fd7eb00806585029c94f3,,Karl Wolfgang,Unzelmann,Perin,Karl Wolfgang Unzelmann,Schauspieler
658f03ce51cd38b410089bda,,Barbara,Uth,Solange,Barbara Uth,Schauspieler
66d84135ee1bc6f9d4938269,,Hubert,V. Meyerinck,Graf Aloysius Palen,Hubert V. Meyerinck,Schauspieler
66d8416dee1bc6f9d4941bcf,,Alexa,V. Porembsky,Eine Jungfer,Alexa V. Porembsky,Schauspieler
6504166ba47588ad6024b124,,Josef,Valenti,Chor Don Cesars,Josef Valenti,Schauspieler
6504166ba47588ad6024b8ef,,Alfred Marcel,Valmy,,Alfred Marcel Valmy,Schauspieler
69120a91dd3949980ba24ce5,,Porter,Van Zandt,Regie,Porter Van Zandt,Schauspieler
6504166ba47588ad6024b126,,Karoline,Vanini,"Ernestine, seine Tochter",Karoline Vanini,Schauspieler
6504166ba47588ad6024b12d,1838-1907,Mathilde,Veneta,Gertrude,Mathilde Veneta,Schauspieler
6504166ba47588ad6024b134,,Paul,Verhoeven,,Paul Verhoeven,Schauspieler
6504166ba47588ad6024b136,,Luzius,Versell,Ein Kellner,Luzius Versell,Schauspieler
664625a32ab4d9095fddba81,"Stadttheater Frankfurt, Landestheater Prag",Anna,Versing-Hauptmann,Adrienne,Anna Versing-Hauptmann,Schauspieler
6504166ba47588ad6024b138,,Anna,Verstl,Seifensieder,Anna Verstl,Schauspieler
6504166ba47588ad6024b13a,1807-1876,Johann Baptist,Verstl,Samuel,Johann Baptist Verstl,Schauspieler
6504166ba47588ad6024b140,,Edwina von,Viereck,Elisabeth,Edwina von Viereck,Schauspieler
6504166ba47588ad6024b12f,,Richard,Vogel,Ein Polizist,Richard Vogel,Schauspieler
6504166ba47588ad6024b902,1772-1843,Wilhelm,Vogel,,Wilhelm Vogel,Schauspieler
6504166ba47588ad6024b132,,Ignaz,Vogler,Ressourcengast,Ignaz Vogler,Schauspieler
6504166ba47588ad6024b13d,,Adolf,Vollkomm,Herzog (Zwischenspiel),Adolf Vollkomm,Schauspieler
6504166ba47588ad6024b13e,1904-1972,Eduard,Volters,"Der Steinpilz, Bezirksvorsteher",Eduard Volters,Schauspieler
6504166ba47588ad6024b5aa,,Johann Heinrich,Voss,Deutsch,Johann Heinrich Voss,Schauspieler
6504166ba47588ad6024b5ab,,Julius von,Voss (Voß),Deutsch,Julius von Voss (Voß),Schauspieler
651691d696c724dc0090cb65,,Ulrich,Voß,Deutsch,Ulrich Voß,Schauspieler
6504166ba47588ad6024b17a,,"(WASOWICZ), Ida von",WASOWITZ,"Ernestine, ihr Kammermädchen","(WASOWICZ), Ida von WASOWITZ",Schauspieler
66be71a2797f4aaa6a8f1558,,Oskar,Waelterlin,Regie,Oskar Waelterlin,Schauspieler
6504166ba47588ad6024b14b,,Fanny,Wagener,Fritz,Fanny Wagener,Schauspieler
6504166ba47588ad6024b14c,1904-1992,Hilde,Wagener,"""Stabat mater""",Hilde Wagener,Schauspieler
6504166ba47588ad6024b15c,1818-1874,Friedrich,Wagner,Sittig,Friedrich Wagner,Schauspieler
6504166ba47588ad6024b149,,Karl,Wagner,Laertes,Karl Wagner,Schauspieler
6504166ba47588ad6024b147,1818-1870,Josef,Wagner,Hamlet,Josef Wagner,Schauspieler
6504166ba47588ad6024b153,"Hofschauspielerin, verehel. Goschalla",Rosa,Wagner,"Ernestine, ihr Kammermädchen",Rosa Wagner,Schauspieler
6504166ba47588ad6024b151,,Paul,Wagner,Uriel Acosta,Paul Wagner,Schauspieler
6504166ba47588ad6024b157,,Theodor,Wagner,Uriel Acosta,Theodor Wagner,Schauspieler
